workerid,rt,trial_type,name,responsetype,gender,num_objects,object,effect,actual_cause,cause,response,other_gender,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
44,31518,cause_effect_prior,Justin,confidence,M,15,ice cubes,melted,<strong>Justin left  15 ice cubes  in the hot sun.</strong>,left __ in the hot sun,0.99,F,14,English,0,Male,59,"Many of the scenarios didn&quotechart begin to offer enough information to estimate a range besides 0 to 15, for example how many strawberries were green, obviously the range could be 0 to 15.",Yes,2,Windows,1080,1920,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3BXQMRHWKZXU9NHWDW9QGERD8R0MUI,44,Submitted,Wed May 06 07:35:37 PDT 2015,Tue May 05 14:39:52 PDT 2015,Tue May 05 14:55:37 PDT 2015,,,,,,[],{},14.867666666666667
44,31518,cause_effect_prior,Justin,ci_low,M,15,ice cubes,melted,<strong>Justin left  15 ice cubes  in the hot sun.</strong>,left __ in the hot sun,15,F,14,English,0,Male,59,"Many of the scenarios didn&quotechart begin to offer enough information to estimate a range besides 0 to 15, for example how many strawberries were green, obviously the range could be 0 to 15.",Yes,2,Windows,1080,1920,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3BXQMRHWKZXU9NHWDW9QGERD8R0MUI,44,Submitted,Wed May 06 07:35:37 PDT 2015,Tue May 05 14:39:52 PDT 2015,Tue May 05 14:55:37 PDT 2015,,,,,,[],{},14.867666666666667
44,31518,cause_effect_prior,Justin,ci_high,M,15,ice cubes,melted,<strong>Justin left  15 ice cubes  in the hot sun.</strong>,left __ in the hot sun,15,F,14,English,0,Male,59,"Many of the scenarios didn&quotechart begin to offer enough information to estimate a range besides 0 to 15, for example how many strawberries were green, obviously the range could be 0 to 15.",Yes,2,Windows,1080,1920,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3BXQMRHWKZXU9NHWDW9QGERD8R0MUI,44,Submitted,Wed May 06 07:35:37 PDT 2015,Tue May 05 14:39:52 PDT 2015,Tue May 05 14:55:37 PDT 2015,,,,,,[],{},14.867666666666667
44,31518,cause_effect_prior,Justin,best_guess,M,15,ice cubes,melted,<strong>Justin left  15 ice cubes  in the hot sun.</strong>,left __ in the hot sun,15,F,14,English,0,Male,59,"Many of the scenarios didn&quotechart begin to offer enough information to estimate a range besides 0 to 15, for example how many strawberries were green, obviously the range could be 0 to 15.",Yes,2,Windows,1080,1920,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3BXQMRHWKZXU9NHWDW9QGERD8R0MUI,44,Submitted,Wed May 06 07:35:37 PDT 2015,Tue May 05 14:39:52 PDT 2015,Tue May 05 14:55:37 PDT 2015,,,,,,[],{},14.867666666666667
44,29500,cause_effect_prior,Stephanie,confidence,F,15,cars,stopped,<strong>Stephanie pressed the brakes on  15 cars.</strong>,pressed the brakes on __,0.96,M,15,English,0,Male,59,"Many of the scenarios didn&quotechart begin to offer enough information to estimate a range besides 0 to 15, for example how many strawberries were green, obviously the range could be 0 to 15.",Yes,2,Windows,1080,1920,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3BXQMRHWKZXU9NHWDW9QGERD8R0MUI,44,Submitted,Wed May 06 07:35:37 PDT 2015,Tue May 05 14:39:52 PDT 2015,Tue May 05 14:55:37 PDT 2015,,,,,,[],{},14.867666666666667
44,29500,cause_effect_prior,Stephanie,ci_low,F,15,cars,stopped,<strong>Stephanie pressed the brakes on  15 cars.</strong>,pressed the brakes on __,14,M,15,English,0,Male,59,"Many of the scenarios didn&quotechart begin to offer enough information to estimate a range besides 0 to 15, for example how many strawberries were green, obviously the range could be 0 to 15.",Yes,2,Windows,1080,1920,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3BXQMRHWKZXU9NHWDW9QGERD8R0MUI,44,Submitted,Wed May 06 07:35:37 PDT 2015,Tue May 05 14:39:52 PDT 2015,Tue May 05 14:55:37 PDT 2015,,,,,,[],{},14.867666666666667
44,29500,cause_effect_prior,Stephanie,ci_high,F,15,cars,stopped,<strong>Stephanie pressed the brakes on  15 cars.</strong>,pressed the brakes on __,15,M,15,English,0,Male,59,"Many of the scenarios didn&quotechart begin to offer enough information to estimate a range besides 0 to 15, for example how many strawberries were green, obviously the range could be 0 to 15.",Yes,2,Windows,1080,1920,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3BXQMRHWKZXU9NHWDW9QGERD8R0MUI,44,Submitted,Wed May 06 07:35:37 PDT 2015,Tue May 05 14:39:52 PDT 2015,Tue May 05 14:55:37 PDT 2015,,,,,,[],{},14.867666666666667
44,29500,cause_effect_prior,Stephanie,best_guess,F,15,cars,stopped,<strong>Stephanie pressed the brakes on  15 cars.</strong>,pressed the brakes on __,15,M,15,English,0,Male,59,"Many of the scenarios didn&quotechart begin to offer enough information to estimate a range besides 0 to 15, for example how many strawberries were green, obviously the range could be 0 to 15.",Yes,2,Windows,1080,1920,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3BXQMRHWKZXU9NHWDW9QGERD8R0MUI,44,Submitted,Wed May 06 07:35:37 PDT 2015,Tue May 05 14:39:52 PDT 2015,Tue May 05 14:55:37 PDT 2015,,,,,,[],{},14.867666666666667
44,36030,cause_effect_prior,Benjamin,confidence,M,15,strawberries,were green,<strong>Benjamin saw  15 strawberries.</strong>,saw __,1,F,16,English,0,Male,59,"Many of the scenarios didn&quotechart begin to offer enough information to estimate a range besides 0 to 15, for example how many strawberries were green, obviously the range could be 0 to 15.",Yes,2,Windows,1080,1920,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3BXQMRHWKZXU9NHWDW9QGERD8R0MUI,44,Submitted,Wed May 06 07:35:37 PDT 2015,Tue May 05 14:39:52 PDT 2015,Tue May 05 14:55:37 PDT 2015,,,,,,[],{},14.867666666666667
44,36030,cause_effect_prior,Benjamin,ci_low,M,15,strawberries,were green,<strong>Benjamin saw  15 strawberries.</strong>,saw __,0,F,16,English,0,Male,59,"Many of the scenarios didn&quotechart begin to offer enough information to estimate a range besides 0 to 15, for example how many strawberries were green, obviously the range could be 0 to 15.",Yes,2,Windows,1080,1920,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3BXQMRHWKZXU9NHWDW9QGERD8R0MUI,44,Submitted,Wed May 06 07:35:37 PDT 2015,Tue May 05 14:39:52 PDT 2015,Tue May 05 14:55:37 PDT 2015,,,,,,[],{},14.867666666666667
44,36030,cause_effect_prior,Benjamin,ci_high,M,15,strawberries,were green,<strong>Benjamin saw  15 strawberries.</strong>,saw __,15,F,16,English,0,Male,59,"Many of the scenarios didn&quotechart begin to offer enough information to estimate a range besides 0 to 15, for example how many strawberries were green, obviously the range could be 0 to 15.",Yes,2,Windows,1080,1920,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3BXQMRHWKZXU9NHWDW9QGERD8R0MUI,44,Submitted,Wed May 06 07:35:37 PDT 2015,Tue May 05 14:39:52 PDT 2015,Tue May 05 14:55:37 PDT 2015,,,,,,[],{},14.867666666666667
44,36030,cause_effect_prior,Benjamin,best_guess,M,15,strawberries,were green,<strong>Benjamin saw  15 strawberries.</strong>,saw __,12,F,16,English,0,Male,59,"Many of the scenarios didn&quotechart begin to offer enough information to estimate a range besides 0 to 15, for example how many strawberries were green, obviously the range could be 0 to 15.",Yes,2,Windows,1080,1920,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3BXQMRHWKZXU9NHWDW9QGERD8R0MUI,44,Submitted,Wed May 06 07:35:37 PDT 2015,Tue May 05 14:39:52 PDT 2015,Tue May 05 14:55:37 PDT 2015,,,,,,[],{},14.867666666666667
44,53350,cause_effect_prior,Scott,confidence,M,15,baseballs,stuck to the wall,<strong>Scott threw  15 baseballs  against a wall.</strong>,threw __ against a wall,0.79,M,17,English,0,Male,59,"Many of the scenarios didn&quotechart begin to offer enough information to estimate a range besides 0 to 15, for example how many strawberries were green, obviously the range could be 0 to 15.",Yes,2,Windows,1080,1920,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3BXQMRHWKZXU9NHWDW9QGERD8R0MUI,44,Submitted,Wed May 06 07:35:37 PDT 2015,Tue May 05 14:39:52 PDT 2015,Tue May 05 14:55:37 PDT 2015,,,,,,[],{},14.867666666666667
44,53350,cause_effect_prior,Scott,ci_low,M,15,baseballs,stuck to the wall,<strong>Scott threw  15 baseballs  against a wall.</strong>,threw __ against a wall,0,M,17,English,0,Male,59,"Many of the scenarios didn&quotechart begin to offer enough information to estimate a range besides 0 to 15, for example how many strawberries were green, obviously the range could be 0 to 15.",Yes,2,Windows,1080,1920,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3BXQMRHWKZXU9NHWDW9QGERD8R0MUI,44,Submitted,Wed May 06 07:35:37 PDT 2015,Tue May 05 14:39:52 PDT 2015,Tue May 05 14:55:37 PDT 2015,,,,,,[],{},14.867666666666667
44,53350,cause_effect_prior,Scott,ci_high,M,15,baseballs,stuck to the wall,<strong>Scott threw  15 baseballs  against a wall.</strong>,threw __ against a wall,1,M,17,English,0,Male,59,"Many of the scenarios didn&quotechart begin to offer enough information to estimate a range besides 0 to 15, for example how many strawberries were green, obviously the range could be 0 to 15.",Yes,2,Windows,1080,1920,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3BXQMRHWKZXU9NHWDW9QGERD8R0MUI,44,Submitted,Wed May 06 07:35:37 PDT 2015,Tue May 05 14:39:52 PDT 2015,Tue May 05 14:55:37 PDT 2015,,,,,,[],{},14.867666666666667
44,53350,cause_effect_prior,Scott,best_guess,M,15,baseballs,stuck to the wall,<strong>Scott threw  15 baseballs  against a wall.</strong>,threw __ against a wall,0,M,17,English,0,Male,59,"Many of the scenarios didn&quotechart begin to offer enough information to estimate a range besides 0 to 15, for example how many strawberries were green, obviously the range could be 0 to 15.",Yes,2,Windows,1080,1920,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3BXQMRHWKZXU9NHWDW9QGERD8R0MUI,44,Submitted,Wed May 06 07:35:37 PDT 2015,Tue May 05 14:39:52 PDT 2015,Tue May 05 14:55:37 PDT 2015,,,,,,[],{},14.867666666666667
45,17128,cause_effect_prior,Thomas,confidence,M,15,bottles of hand soap,froze,<strong>Thomas put  15 bottles of hand soap  in the freezer.</strong>,put __ in the freezer,1,F,3,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,17128,cause_effect_prior,Thomas,ci_low,M,15,bottles of hand soap,froze,<strong>Thomas put  15 bottles of hand soap  in the freezer.</strong>,put __ in the freezer,15,F,3,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,17128,cause_effect_prior,Thomas,ci_high,M,15,bottles of hand soap,froze,<strong>Thomas put  15 bottles of hand soap  in the freezer.</strong>,put __ in the freezer,15,F,3,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,17128,cause_effect_prior,Thomas,best_guess,M,15,bottles of hand soap,froze,<strong>Thomas put  15 bottles of hand soap  in the freezer.</strong>,put __ in the freezer,15,F,3,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,10007,cause_effect_prior,Larry,confidence,M,15,soda cans,decomposed,<strong>Larry put  15 soda cans  in a compost pile for a month.</strong>,put __ in a compost pile for a month,1,F,4,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,10008,cause_effect_prior,Larry,ci_low,M,15,soda cans,decomposed,<strong>Larry put  15 soda cans  in a compost pile for a month.</strong>,put __ in a compost pile for a month,1,F,4,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,10008,cause_effect_prior,Larry,ci_high,M,15,soda cans,decomposed,<strong>Larry put  15 soda cans  in a compost pile for a month.</strong>,put __ in a compost pile for a month,15,F,4,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,10008,cause_effect_prior,Larry,best_guess,M,15,soda cans,decomposed,<strong>Larry put  15 soda cans  in a compost pile for a month.</strong>,put __ in a compost pile for a month,15,F,4,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,11661,cause_effect_prior,Tyler,confidence,M,15,cd-players,lit up,<strong>Tyler pressed the &quotecharon&quotechar button on  15 cd-players.</strong>,pressed the &quotecharon&quotechar button on __,0.8,F,5,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,11661,cause_effect_prior,Tyler,ci_low,M,15,cd-players,lit up,<strong>Tyler pressed the &quotecharon&quotechar button on  15 cd-players.</strong>,pressed the &quotecharon&quotechar button on __,1,F,5,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,11661,cause_effect_prior,Tyler,ci_high,M,15,cd-players,lit up,<strong>Tyler pressed the &quotecharon&quotechar button on  15 cd-players.</strong>,pressed the &quotecharon&quotechar button on __,15,F,5,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
